loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type
LN0002239,1,2022-06,2022-05,1,359,86811.0,86701.52,4.737,780+,<60%,36-43%,MO,Refinance,Primary,Single Family,Servicer_E,Current,0,0,0,0,,2022-06-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002239,2,2022-07,2022-05,2,358,86811.0,86591.61,4.737,780+,<60%,36-43%,MO,Refinance,Primary,Single Family,Servicer_E,Current,0,0,0,0,,2022-07-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002239,3,2022-08,2022-05,3,357,86811.0,86481.26,4.737,780+,<60%,36-43%,MO,Refinance,Primary,Single Family,Servicer_E,Current,0,0,0,0,,2022-08-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002239,4,2022-09,2022-05,4,356,86811.0,86370.48,4.737,780+,<60%,36-43%,MO,Refinance,Primary,Single Family,Servicer_E,Current,0,0,0,0,,2022-09-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002239,5,2022-10,2022-05,5,355,86811.0,86259.26,4.737,780+,<60%,36-43%,MO,Refinance,Primary,Single Family,Servicer_E,Current,0,0,0,0,,2022-10-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002239,6,2022-11,2022-05,6,354,86811.0,86147.6,4.737,780+,<60%,36-43%,MO,Refinance,Primary,Single Family,Servicer_E,Current,0,0,0,0,,2022-11-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002239,7,2022-12,2022-05,7,353,86811.0,86035.5,4.737,780+,<60%,36-43%,MO,Refinance,Primary,Single Family,Servicer_E,Current,0,0,0,0,,2022-12-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002242,1,2021-08,2021-07,1,359,147580.0,147401.69,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2021-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,2,2021-09,2021-07,2,358,147580.0,147222.64,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2021-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,3,2021-10,2021-07,3,357,147580.0,147042.85,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2021-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,4,2021-11,2021-07,4,356,147580.0,146862.31,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2021-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,5,2021-12,2021-07,5,355,147580.0,146681.03,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2021-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,6,2022-01,2021-07,6,354,147580.0,146499.0,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-01-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,7,2022-02,2021-07,7,353,147580.0,146316.21,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-02-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,8,2022-03,2021-07,8,352,147580.0,146132.67,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-03-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,9,2022-04,2021-07,9,351,147580.0,145948.36,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-04-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,10,2022-05,2021-07,10,350,147580.0,145763.29,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-05-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,11,2022-06,2021-07,11,349,147580.0,145577.46,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-06-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,12,2022-07,2021-07,12,348,147580.0,145390.85,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-07-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,13,2022-08,2021-07,13,347,147580.0,145203.48,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,14,2022-09,2021-07,14,346,147580.0,145015.32,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,15,2022-10,2021-07,15,345,147580.0,144826.39,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,16,2022-11,2021-07,16,344,147580.0,144636.67,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002242,17,2022-12,2021-07,17,343,147580.0,144446.17,4.97,660-699,80-90%,<20%,FL,Refinance,Primary,Manufactured,Servicer_A,Current,0,0,0,0,,2022-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002255,1,2022-06,2022-05,1,359,105558.0,105431.28,5.005,700-739,80-90%,>43%,OH,Refinance,Investment,Condo,Servicer_E,Current,0,0,0,0,,2022-06-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002255,2,2022-07,2022-05,2,358,105558.0,105304.04,5.005,700-739,80-90%,>43%,OH,Refinance,Investment,Condo,Servicer_E,Current,0,0,0,0,,2022-07-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002255,3,2022-08,2022-05,3,357,105558.0,105176.26,5.005,700-739,80-90%,>43%,OH,Refinance,Investment,Condo,Servicer_E,Current,0,0,0,0,,2022-08-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002255,4,2022-09,2022-05,4,356,105558.0,105047.96,5.005,700-739,80-90%,>43%,OH,Refinance,Investment,Condo,Servicer_E,Current,0,0,0,0,,2022-09-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002255,5,2022-10,2022-05,5,355,105558.0,104919.11,5.005,700-739,80-90%,>43%,OH,Refinance,Investment,Condo,Servicer_E,Current,0,0,0,0,,2022-10-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002255,6,2022-11,2022-05,6,354,105558.0,104789.73,5.005,700-739,80-90%,>43%,OH,Refinance,Investment,Condo,Servicer_E,Current,0,0,0,0,,2022-11-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002255,7,2022-12,2022-05,7,353,105558.0,104659.81,5.005,700-739,80-90%,>43%,OH,Refinance,Investment,Condo,Servicer_E,Current,0,0,0,0,,2022-12-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0002256,1,2021-09,2021-08,1,359,62875.0,62806.39,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2021-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,2,2021-10,2021-08,2,358,62875.0,62737.46,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2021-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,3,2021-11,2021-08,3,357,62875.0,62668.21,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2021-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,4,2021-12,2021-08,4,356,62875.0,62598.65,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2021-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,5,2022-01,2021-08,5,355,62875.0,62528.76,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-01-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,6,2022-02,2021-08,6,354,62875.0,62458.56,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-02-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,7,2022-03,2021-08,7,353,62875.0,62388.03,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-03-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,8,2022-04,2021-08,8,352,62875.0,62317.18,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,9,2022-05,2021-08,9,351,62875.0,62246.0,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-05-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,10,2022-06,2021-08,10,350,62875.0,62174.5,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-06-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,11,2022-07,2021-08,11,349,62875.0,62102.67,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-07-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,12,2022-08,2021-08,12,348,62875.0,62030.5,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-08-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,13,2022-09,2021-08,13,347,62875.0,61958.01,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,14,2022-10,2021-08,14,346,62875.0,61885.18,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,15,2022-11,2021-08,15,345,62875.0,61812.01,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002256,16,2022-12,2021-08,16,344,62875.0,135824.73,5.516,660-699,90-95%,>43%,NY,Purchase,Primary,Condo,Servicer_C,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,1,Valuation Discrepancy
LN0002257,1,2021-11,2021-10,1,359,77981.0,77889.72,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,2,2021-12,2021-10,2,358,77981.0,77798.05,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,3,2022-01,2021-10,3,357,77981.0,77705.98,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-01-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,4,2022-02,2021-10,4,356,77981.0,77613.52,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-02-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,5,2022-03,2021-10,5,355,77981.0,77520.67,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-03-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,6,2022-04,2021-10,6,354,77981.0,77427.42,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-04-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,7,2022-05,2021-10,7,353,77981.0,77333.76,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-05-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,8,2022-06,2021-10,8,352,77981.0,77239.71,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-06-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,9,2022-07,2021-10,9,351,77981.0,77145.25,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-07-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,10,2022-08,2021-10,10,350,77981.0,77050.39,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-08-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,11,2022-09,2021-10,11,349,77981.0,76955.12,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-09-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,12,2022-10,2021-10,12,348,77981.0,76859.45,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,13,2022-11,2021-10,13,347,77981.0,76763.36,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002257,14,2022-12,2021-10,14,346,77981.0,76666.86,5.141,780+,90-95%,<20%,VA,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002262,1,2021-07,2021-06,1,359,199301.0,199059.17,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-07-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,2,2021-08,2021-06,2,358,199301.0,198816.35,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,3,2021-09,2021-06,3,357,199301.0,198572.53,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,4,2021-10,2021-06,4,356,199301.0,198327.7,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,5,2021-11,2021-06,5,355,199301.0,198081.86,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,6,2021-12,2021-06,6,354,199301.0,197835.01,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2021-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,7,2022-01,2021-06,7,353,199301.0,197587.14,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-01-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,8,2022-02,2021-06,8,352,199301.0,197338.25,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-02-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,9,2022-03,2021-06,9,351,199301.0,197088.33,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-03-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,10,2022-04,2021-06,10,350,199301.0,196837.38,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-04-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,11,2022-05,2021-06,11,349,199301.0,196585.4,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-05-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,12,2022-06,2021-06,12,348,199301.0,196332.38,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-06-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,13,2022-07,2021-06,13,347,199301.0,196078.31,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-07-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,14,2022-08,2021-06,14,346,199301.0,195823.2,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,15,2022-09,2021-06,15,345,199301.0,195567.04,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,16,2022-10,2021-06,16,344,199301.0,195309.82,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,17,2022-11,2021-06,17,343,199301.0,195051.54,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002262,18,2022-12,2021-06,18,342,199301.0,194792.19,4.947,700-739,80-90%,20-28%,MI,Purchase,Primary,Single Family,Servicer_C,Current,0,0,0,0,,2022-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002269,1,2022-01,2021-12,1,359,106391.0,106246.88,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-01-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,2,2022-02,2021-12,2,358,106391.0,106102.25,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-02-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,3,2022-03,2021-12,3,357,106391.0,105957.09,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-03-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,4,2022-04,2021-12,4,356,106391.0,105811.4,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-04-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,5,2022-05,2021-12,5,355,106391.0,105665.19,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-05-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,6,2022-06,2021-12,6,354,106391.0,105518.44,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-06-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,7,2022-07,2021-12,7,353,106391.0,105371.17,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-07-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,8,2022-08,2021-12,8,352,106391.0,105223.36,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-08-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,9,2022-09,2021-12,9,351,106391.0,105075.02,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-09-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,10,2022-10,2021-12,10,350,106391.0,104926.14,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,11,2022-11,2021-12,11,349,106391.0,104776.72,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002269,12,2022-12,2021-12,12,348,106391.0,104626.76,4.344,780+,<60%,28-36%,PA,Refinance,Investment,Single Family,Servicer_A,Current,0,0,0,0,,2022-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0002272,1,2021-04,2021-03,1,359,247793.0,247389.42,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,2,2021-05,2021-03,2,358,247793.0,246984.73,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-05-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,3,2021-06,2021-03,3,357,247793.0,246578.92,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-06-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,4,2021-07,2021-03,4,356,247793.0,246172.0,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-07-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,5,2021-08,2021-03,5,355,247793.0,245763.95,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-08-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,6,2021-09,2021-03,6,354,247793.0,245354.79,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,7,2021-10,2021-03,7,353,247793.0,244944.49,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,8,2021-11,2021-03,8,352,247793.0,244533.07,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,9,2021-12,2021-03,9,351,247793.0,244120.52,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2021-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,10,2022-01,2021-03,10,350,247793.0,243706.83,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-01-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,11,2022-02,2021-03,11,349,247793.0,243292.0,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-02-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,12,2022-03,2021-03,12,348,247793.0,242876.03,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-03-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,13,2022-04,2021-03,13,347,247793.0,242458.91,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,14,2022-05,2021-03,14,346,247793.0,242040.65,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-05-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,15,2022-06,2021-03,15,345,247793.0,241621.23,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-06-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,16,2022-07,2021-03,16,344,247793.0,241200.66,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-07-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,17,2022-08,2021-03,17,343,247793.0,240778.94,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-08-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,18,2022-09,2021-03,18,342,247793.0,240356.05,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,19,2022-10,2021-03,19,341,247793.0,239932.0,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,20,2022-11,2021-03,20,340,247793.0,239506.78,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002272,21,2022-12,2021-03,21,339,247793.0,239080.39,3.303,700-739,90-95%,36-43%,PA,Refinance,Primary,Single Family,Servicer_D,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0002282,1,2021-03,2021-02,1,359,218664.0,218437.39,5.789,700-739,70-80%,36-43%,PA,Cash-Out Refinance,Primary,Condo,Servicer_B,Current,0,0,0,0,,2021-03-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002282,2,2021-04,2021-02,2,358,218664.0,218209.68,5.789,700-739,70-80%,36-43%,PA,Cash-Out Refinance,Primary,Condo,Servicer_B,Current,0,0,0,0,,2021-04-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002282,3,2021-05,2021-02,3,357,218664.0,217980.87,5.789,700-739,70-80%,36-43%,PA,Cash-Out Refinance,Primary,Condo,Servicer_B,Current,0,0,0,0,,2021-05-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0002282,4,2021-06,2021-02,4,356,218664.0,217750.96,5.789,700-739,70-80%,36-43%,PA,Cash-Out Refinance,Primary,Condo,Servicer_B,Current,0,0,0,0,,2021-06-01,Black Knight,Pending Review,Current,0,0,0,0,0,
